
 control points: 
2.9962, 0.19863, 0.945579
2.89399, -0.238618, 1.06276
3.854, 0.0515041, 0.359855
3.9448, 0.313405, 1.18976

 control points: 
0.332647, -0.173908, 1.22757
-0.315549, 0.60257, 0.359587
1.44177, -0.265844, 0.167793
1.74968, -0.868318, 1.21199
4.05809, 0.797764, 1.17032
3.56709, 0.673844, 1.61682
3.9252, 0.305917, 1.09712

 control points: 
0.266175, 0.879871, 0.135087
1.69361, -0.544652, 1.09919
0.730666, -0.00361017, 0.508705
2.40528, 0.480564, 0.298252
2.75502, -0.354627, 0.0910267
3.75687, -0.132407, 0.269004
3.41418, 0.486122, 0.219576

 control points: 
0.181108, 0.133544, 0.731263
1.35546, 0.191408, 0.280449
2.423, -0.409897, 0.262477
2.37051, 0.683467, 0.357272
3.39211, -0.702309, 0.221219
3.83671, 0.418092, -0.0346353
3.72836, 0.635523, 1.48341

 control points: 
0.54155, -0.296134, 1.3391
1.28148, -0.307418, 0.230199
1.83503, -0.783421, 1.06046
2.53413, 0.497861, 0.625306
3.19376, 0.303085, 0.924089
4.08883, -0.385327, -0.0710097
4.47202, -0.331198, 1.67717

 control points: 
1.36967, -0.223159, 1.55872
0.79202, -0.940511, 1.46711
1.35434, -0.266395, 0.266461
2.59961, 0.487218, 1.34467
3.67032, -0.457912, 0.790811
4.68556, -0.518852, 1.53887
4.70864, -0.699646, 1.28261

 control points: 
0.693463, 0.545491, 0.463275
0.846582, -0.561016, 0.849465
1.30632, 0.749092, 0.656464
2.68421, -0.915804, 1.38219
4.30367, -0.338239, 0.296981
3.58349, -0.827657, -0.0636224
3.85129, -0.510801, 1.83892

 control points: 
0.508453, -0.148503, 1.40968
2.03749, 0.913215, 1.31568
2.17422, 0.387849, 1.52135
4.09065, -0.78083, 1.4375
3.63921, -0.0852363, 0.461277
3.90225, 0.428148, 0.768758
4.7381, 0.413831, 1.91105

 control points: 
1.77486, 0.67532, 1.10885
1.02722, -0.62301, 0.904982
2.77847, -0.37411, 1.10621
3.55113, 0.0506285, 0.705304
4.83356, -0.890474, 1.40721
3.22503, -0.968997, 1.55021
4.28746, 0.754, 1.28507

 control points: 
2.04638, 0.84291, 0.860976
1.8208, 0.363633, 1.4297
2.63814, -0.861108, 0.0514679
2.72163, 0.485553, 0.358725
3.38761, 0.444725, 0.850428
4.84838, 0.72428, 1.40561
3.32864, 0.415384, 0.787982

 control points: 
0.576863, 0.143638, 1.13473
0.791925, 0.35896, 0.156322
1.29325, -0.672767, 0.493682
3.76572, 0.395154, 0.524287
3.73674, -0.603607, 0.883425
4.52154, -0.218675, 1.76302
4.2194, 0.596401, 0.571464

 control points: 
0.546015, -0.130863, 1.3974
2.46294, 0.471037, 1.66674
1.50609, -0.154461, -0.0598777
2.07202, -0.0937009, 1.87341
3.30226, -1.07191, 1.42641
4.14202, 0.838128, 0.341706
2.46063, -0.965355, 0.944315

 control points: 
1.89003, -0.0964864, 1.45466
1.05767, -0.193193, 0.689212
1.90393, 0.542426, 0.410372
3.48525, -0.337673, 1.00115
2.93468, -1.02897, 1.00725
2.9422, 0.208522, 0.570583
3.67304, 0.273081, 0.9424

 control points: 
2.41169, -0.619032, -0.0248008
2.87905, 0.499905, 0.992526
2.95628, 0.392548, 0.814511
2.75514, -0.376091, 0.18487
5.17156, -0.569874, 0.470901
4.03751, -0.582894, 1.31926
5.04764, -0.0139277, 1.61859

 control points: 
2.2713, -0.57564, 1.18329
1.82522, -0.86396, 1.01219
3.20546, 0.238398, 0.375699
4.5075, 0.18319, 1.802
4.0992, 0.668569, 0.0641405
3.46454, 0.637964, 1.09112
3.80571, -0.156906, 0.13653

 control points: 
2.05488, 0.279414, 0.923221
2.96312, -0.653875, 1.67512
3.85425, 0.00866917, 0.460003
3.94057, 0.159441, 0.449904
4.08027, 0.694083, 0.2805
4.88975, 0.213579, 0.568771
5.06595, 0.320436, 0.594855

 control points: 
1.58926, 0.36405, 1.03892
1.61225, 0.441553, 1.60613
2.89266, -0.895477, 0.86116
3.90622, 0.353612, 0.222129
4.68086, 0.684685, 1.90294
5.3877, -0.720562, 1.84479
4.95758, -0.953041, 0.0513458

 control points: 
1.6135, 0.0132436, 0.775283
3.246, -0.506565, 1.76135
3.79718, 0.738559, -0.0332841
5.03025, -0.824527, 1.6173
4.63718, 0.291806, 0.161238
5.13916, 0.0624283, 1.08952
5.28064, 0.883353, 1.66936

 control points: 
2.8376, 0.712403, 1.87256
1.94497, -0.533455, 1.15377
2.72841, -0.713681, 0.477551
5.40583, 0.325909, -0.0307896
4.79102, 0.0322831, 0.323489
5.06156, 0.561168, 1.37514
4.68501, -0.730127, 0.361381

 control points: 
2.60806, 0.464941, 0.0506037
2.50389, -0.942113, 1.06663
3.22621, 0.019228, 0.938194
4.11889, 0.855322, 0.598451
5.91066, 0.00403489, 0.222339
5.52174, 0.416204, 1.37227
4.78685, -1.03789, 0.102079

 control points: 
2.72939, 0.264224, 0.297161
3.36618, 0.462727, 0.902636
3.4912, 0.775062, 0.901923
5.24521, -0.311551, 0.849593
5.56914, -0.611997, 1.58994
4.99218, -0.799878, 0.600833
6.62168, -0.0307034, 0.749277

 control points: 
2.50301, -0.493463, 0.209265
4.40272, -0.733252, 0.707973
3.83646, 0.409714, 1.15662
5.03621, -0.485392, 0.478858
5.93496, 0.322403, 0.422705
6.23641, -0.762918, 1.61299
6.74806, 0.785896, 1.67683

 control points: 
2.33099, -0.183866, 1.13672
4.29781, 0.0233572, 1.80726
3.4915, -0.0955609, 0.188116
4.76271, 0.670174, 1.07785
5.65565, 0.0413917, 0.848174
6.67496, -0.0955823, 1.56937
5.8451, -0.599617, 0.726862

 control points: 
3.51825, -0.451026, 1.02251
4.25765, -0.42102, 0.33047
3.68585, -0.0253214, 0.28104
5.90835, 0.639443, 0.465903
6.7479, -0.0534249, 0.0700291
5.43981, -1.06741, 0.732442
7.16181, 0.215846, 0.14552

 control points: 
4.17745, -0.204532, 0.0556096
2.80669, 0.732156, 0.411107
4.52745, 0.196543, 1.566
6.10251, -0.572734, 1.08584
6.78907, 0.257696, 0.218885
6.84988, -0.858835, -0.0224217
5.91945, -0.178424, 1.5287

 control points: 
3.2234, -0.912328, 1.74989
4.76846, -0.366572, 1.83377
4.88622, 0.83136, 1.63419
5.11582, 0.0276104, 0.818824
6.56104, -0.398142, 1.87463
7.18263, 0.401851, 0.470347
7.21271, 0.242966, 0.215982

 control points: 
3.2477, -0.304187, -0.0736358
3.48865, -0.682732, 0.78736
5.11674, -0.847981, 1.50158
5.09268, -0.829777, 1.19972
5.88394, -0.935672, 0.562181
6.13655, 0.415684, 1.76108
6.39922, -0.372931, 0.219556

 control points: 
4.40257, 0.89741, 1.23545
3.42313, 0.834876, 1.11476
5.76501, -0.799545, 0.229031
6.74894, -0.439356, 0.595822
6.1489, -1.068, 1.5095
6.45041, -1.12726, 0.0671485
6.67436, -0.328516, 1.51779

 control points: 
3.41635, 0.185326, 1.27716
3.6281, 0.818273, 1.69755
6.06208, -0.105172, 1.36963
5.87394, 0.412139, 1.67087
6.29702, 0.220876, 0.0926198
6.99155, -0.453046, 0.0774304
6.42677, 0.0664511, 0.0715986

 control points: 
4.33653, 0.491461, 0.833576
5.24812, 0.252405, 0.542556
5.23624, 0.573707, 0.250876
6.35167, 0.378047, 0.89206
7.98557, -0.122107, 1.50683
7.27267, -0.0544993, 1.57081
6.47264, -0.844494, 1.3962

 control points: 
4.83316, -0.815181, 1.66772
4.24969, -0.835369, 0.949921
6.31666, 0.63103, 1.27825
6.37939, 0.208198, 0.0916088
7.90479, 0.186418, 1.20354
6.34384, -0.266302, 0.139582
7.30219, -0.710659, 1.76396

 control points: 
5.08048, -0.906575, 1.47209
5.39733, -0.599293, 0.903213
6.03289, 0.10823, 0.247067
6.43812, 0.816603, 1.85889
6.80967, -0.58467, 0.17858
6.56515, -0.421017, 1.11797
8.01826, -0.932551, 1.09955

 control points: 
4.83093, -0.741171, 1.67123
4.23309, -0.504942, 1.5736
5.82166, -0.157438, 0.0644253
5.90145, -0.402088, 1.37649
8.21365, -0.958158, 1.79954
7.77837, -0.25643, 1.04873
6.71933, -1.0952, 1.66983

 control points: 
5.56583, 0.316133, 1.41538
5.10157, -0.29453, 1.74023
6.4456, -0.0648294, 1.17549
6.74702, 0.662215, 1.61142
6.87544, -0.612415, 0.432331
7.88388, -0.105041, 0.694895
8.04759, 0.095272, 1.38646

 control points: 
4.09977, -0.67847, -0.0514929
5.98259, -0.944149, 0.682027
5.58646, 0.15351, 0.769633
6.93515, 0.314028, 1.14599
8.74462, -0.715927, 0.240226
7.42597, 0.0818306, 0.732028
8.79914, -0.790821, 0.979937

 control points: 
5.4495, -0.367583, 0.680281
5.13733, 0.131017, 0.284593
6.20324, -0.650087, 0.398088
8.03374, -0.441611, 0.271759
8.43806, 0.549068, 1.84338
7.88702, 0.0791014, 0.711568
8.61338, 0.459097, 0.144827

 control points: 
5.53356, 0.486479, 0.964513
4.75924, -0.725107, 1.08155
6.28416, -0.943701, 1.81545
6.9697, -0.094255, 1.42337
8.7943, 0.0835486, -0.0341467
9.18113, -0.515682, 1.90243
7.98686, 0.779161, 1.72926

 control points: 
6.29684, 0.336237, 0.902945
6.29087, -0.254326, 0.472259
6.72236, -0.48313, 0.876353
7.43475, 0.571999, 0.173654
7.68176, -0.235419, 1.817
8.06933, -0.706176, 0.368432
8.27818, 0.369299, 0.240064

 control points: 
4.68739, -0.388108, 1.85616
5.62756, -0.843448, 0.0396479
6.96449, 0.0559007, 0.759489
7.60589, -0.907284, 0.333945
7.94585, -0.935012, 0.60032
9.35153, 0.0426623, 0.721773
7.8923, -1.08244, 1.25926

 control points: 
6.56531, -1.11993, 1.50826
5.24224, -0.144505, 1.69825
6.64567, -0.78864, 1.63398
7.22482, 0.650119, 1.12983
9.35133, 0.713585, 0.634876
8.42518, 0.0346651, 1.30509
9.59392, 0.0843743, 1.86452

 control points: 
5.3807, 0.43718, 0.600459
6.30671, -0.821342, 0.598218
6.42866, -0.833299, 0.584639
8.46748, -0.546371, 1.84955
8.98088, 0.68642, 1.4434
9.81965, 0.0966042, 1.47296
9.64609, -0.669257, 0.981433

 control points: 
6.42943, 0.185164, 0.588542
5.84709, 0.313174, 1.10404
7.90253, 0.426129, 1.08467
9.27935, -0.0843817, 0.0159212
8.25848, -1.06251, 1.0154
9.04559, -0.277276, 1.32137
9.22522, -0.671256, 1.06076

 control points: 
7.38956, 0.321926, -0.047486
7.54203, 0.568026, -0.068357
7.80315, -0.645752, 0.54532
8.43147, 0.080963, -0.0174803
9.8922, -1.17197, 0.970399
10.2655, -0.492166, 0.316556
9.56267, -0.725054, 0.0290856

 control points: 
6.02994, -0.429067, 0.174455
6.24976, 0.578167, 1.76283
7.74782, -0.142197, 1.22931
8.73627, 0.0911397, 1.07717
9.98005, 0.105756, 0.283122
8.85958, 0.761234, 0.426137
10.2271, -0.582919, 1.7517

 control points: 
7.0741, 0.352298, 1.88672
8.04473, -0.767496, 0.430807
8.15101, -1.08556, 0.859056
9.24198, -0.998662, 1.79772
9.60476, -1.14621, 1.07914
9.34101, -0.1388, 0.882707
10.5617, -1.14726, 1.03022

 control points: 
7.44, -0.0400128, 0.612421
7.78255, 0.663354, 1.05613
9.00298, -1.16185, 0.884661
9.37195, -0.909331, 1.77155
9.98173, -0.131881, 0.854257
9.61954, 0.0842817, 1.82761
9.44735, -0.176713, 1.41673

 control points: 
8.02582, 0.0509152, 1.25585
7.17064, 0.527055, 0.469698
8.30925, 0.0103477, 0.00529692
9.5687, -0.984537, 1.54941
10.0311, 0.325427, 1.07409
10.2968, 0.742083, 0.536773
10.0519, -0.0412133, 1.88657

 control points: 
7.82157, 0.181185, 0.0386951
8.18701, -0.615665, 1.65982
7.90825, -0.756377, 1.48001
10.439, 0.095281, 0.725997
10.1795, -0.61931, 1.42767
11.0788, 0.245288, 1.2661
11.4183, 0.421433, 1.06014

 control points: 
8.21136, -1.03567, 0.977728
8.06637, -1.16536, 1.01834
9.79748, 0.393186, 0.873441
9.74855, 0.685232, 1.18586
11.7988, 0.395561, 1.5251
10.0358, 0.0697221, 1.56369
11.1565, 0.638428, 0.154551

 control points: 
9.11634, -0.518127, 0.497248
8.86872, -0.59848, 0.462693
9.82142, 0.35225, 1.1251
9.79834, -0.0219546, 0.395485
11.6498, 0.366675, 1.34899
12.1125, 0.719449, 0.610139
11.4938, -0.728991, 1.19608

 control points: 
8.72891, 0.508658, 0.985038
8.22303, -0.889075, 0.0915981
8.59245, -0.394206, 0.883174
11.2975, 0.289825, 1.92703
10.6648, 0.00535286, 1.13375
11.6692, 0.180045, 1.01025
10.4533, 0.439518, 1.30122

 control points: 
8.98214, 0.670998, 0.917316
9.99353, 0.177905, 1.73755
10.2626, -0.348229, 0.64533
11.3499, -0.211627, 1.35033
11.8853, -0.235797, 0.876676
11.4081, 0.329534, 0.775512
10.9888, -1.23744, 0.0502221

 control points: 
8.48817, -0.0310805, 0.563456
9.14587, 0.75193, 0.0977323
10.5708, -0.776574, 0.946466
11.7497, -0.558082, 0.757243
12.5718, 0.55785, 1.72617
12.5744, 0.470554, 1.40957
11.7546, -1.19099, -0.110583

 control points: 
9.19725, 0.323604, 1.59811
10.1811, -0.866882, 0.928639
10.1427, -1.08202, 0.856483
11.825, -0.521072, 0.960708
11.1578, 0.613687, 0.715684
12.2914, 0.0651211, 0.679608
11.6977, -0.958002, -0.0296719

 control points: 
9.74523, 0.0113075, 1.68622
9.59299, 0.00391638, 1.29491
9.47529, 0.289377, 1.61398
12.2709, 0.325367, 1.58933
12.5292, -0.00994978, 1.52408
12.3621, 0.493899, 1.09242
11.2694, -0.269264, 1.60243

 control points: 
10.4494, 0.108203, 1.81912
8.84828, -0.063928, 0.75744
11.0503, -1.17065, 0.460965
11.4932, -0.161352, 1.87011
12.9292, 0.00781811, 1.72402
12.3654, -0.540104, 0.966598
12.224, -0.257977, 0.971089

 control points: 
9.62069, -0.0987982, 0.181144
9.5096, -0.54892, 0.642477
10.6422, -0.590921, 0.224776
12.8252, 0.101861, 1.44589
13.3828, -1.05581, 1.79035
12.0045, -1.21051, 0.942418
12.9654, -0.772128, -0.0768929

 control points: 
10.2158, -0.596584, 1.79749
9.72286, -0.131966, 0.949796
11.4778, -0.260559, 0.665053
12.6281, 0.203812, 0.739447
12.6316, 0.599592, 0.922431
12.7061, -0.540095, 1.56006
12.3708, 0.681359, 0.553973

 control points: 
9.9098, -0.865811, -0.0399186
10.729, 0.563835, 0.191657
10.6154, -1.11879, 0.670498
12.195, 0.228568, -0.0475401
12.2849, -1.13588, 1.60638
13.8862, 0.694489, 0.623273
12.3001, -0.149318, 0.0911777

 control points: 
9.75025, 0.685021, 0.713717
10.6862, -0.556346, 1.13751
10.4925, 0.30482, 1.50101
12.7222, -0.6731, 1.26452
13.4273, -0.636433, 0.638085
12.6158, -0.895396, 0.443411
14.3425, 0.279561, 0.794774

 control points: 
10.3478, -0.142933, 0.119909
11.3956, 0.266605, 1.42414
11.3974, -0.463165, 1.45225
12.1002, 0.333402, -0.569326
14.2137, -0.38149, -0.270214
13.3792, -0.207132, 0.73488
13.9023, -0.770451, -0.511775

 control points: 
11.7353, 0.654083, 0.480487
12.2678, -0.684824, 1.33365
12.6167, -1.01792, 0.949863
13.0919, -0.10498, 0.51875
13.8248, -1.07218, 1.61665
14.3915, -2.53828, 0.839149
13.0679, -2.14144, 1.55657

 control points: 
12.217, -0.0572786, 0.240825
12.3626, -0.554694, 0.104228
12.3368, 0.224471, 0.417108
13.1683, -1.16282, 0.581097
14.7793, -1.28715, 1.14901
13.7157, -0.307135, 1.98603
13.4635, -0.173764, 2.06649

 control points: 
13.3929, -0.827062, 0.544696
12.8193, -0.370031, 0.068846
12.9339, -0.946519, 1.97806
15.3876, -1.14342, 1.18807
15.1403, -0.228202, 0.505508
14.9425, -0.731066, 0.479369
15.8961, -0.0126901, 1.42928

 control points: 
13.96, -0.173053, 0.876865
13.9479, -0.945225, 0.650864
15.2531, 0.0334121, 1.75455
16.0012, 0.527697, 1.01057
17.0086, 0.386086, 0.328026
16.9651, -0.601613, 1.58396
15.3992, -0.368445, 0.193951

 control points: 
13.307, 0.434684, 2.14825
13.8983, -0.00490345, 0.712113
14.9039, -0.528565, 1.53851
15.0524, 0.13226, 0.819754
16.6029, -0.725696, 2.07941
16.8304, 0.257904, 1.02809
16.5139, -0.328683, 0.288451

 control points: 
14.6054, 0.0440099, 0.493
14.8975, 0.212392, 2.33902
15.5067, -0.32119, 1.92721
16.1724, -1.20062, 1.08928
18.2849, -1.06926, 1.64578
16.5734, -1.17649, 0.932995
18.202, -0.515484, 2.32259

 control points: 
15.3846, -0.348176, 2.25213
14.7506, -0.355851, 0.999023
15.4575, 0.314262, 1.34902
16.2464, 0.221207, 1.57516
17.4321, -1.05847, 1.21853
17.4942, -1.32425, 2.14261
18.7253, 0.614062, 1.24701

 control points: 
17.3925, 0.219855, 2.35234
16.7905, -0.470946, 1.45634
17.8615, -0.247585, 2.32402
19.7234, -1.18983, 1.64363
20.0742, 0.168876, 0.718955
19.2144, -1.07638, 1.65064
19.3841, 0.0368999, 0.452361

 control points: 
18.2584, -0.371045, 1.27955
18.7772, 0.611392, 1.9744
18.2238, -0.440534, 0.862119
18.6126, 0.716235, 0.746387
20.5869, -0.227382, 0.480186
20.9987, -0.0288793, 0.462637
20.6292, 0.0987896, 0.255481

 control points: 
18.6116, -0.0255957, 2.08436
18.8233, 0.43501, 1.19002
18.9549, 0.294068, 1.16482
19.8226, -0.878458, 0.247001
21.4025, -1.15474, 0.842614
20.5531, 0.51405, 0.0633235
19.8807, -0.12334, 1.45497

 control points: 
19.3689, 0.658503, 1.55961
19.7176, 0.335412, 1.33137
18.9602, -0.504495, 2.07193
21.4752, -0.0196546, 0.219311
22.1953, -0.743761, 0.674522
20.9238, -1.05603, 0.765811
21.8959, -1.45537, 1.07783

 control points: 
18.1294, -0.922308, 0.454758
18.9851, 0.629223, 0.395319
20.4981, -0.617844, 1.2611
20.9299, -0.458615, 1.23021
21.7833, -0.418254, 0.893525
21.668, -0.539834, 1.39739
21.2486, -1.05203, 1.05988

 control points: 
18.8954, 0.374507, 0.2044
18.9997, -0.653544, 1.41069
21.5117, 0.276238, 1.13827
21.1482, 0.471017, 0.31332
23.6023, -0.595083, 0.500423
22.1746, -0.902817, 0.470009
23.2183, -0.945214, 0.760477

 control points: 
19.3649, 0.255537, 0.975766
20.8044, -0.366876, 0.132257
21.7617, 0.69132, 1.04175
22.8862, 0.115509, 0.551568
22.2881, -0.395491, 1.522
23.7115, -0.713402, 0.462915
22.3022, -0.781826, 0.326224

 control points: 
21.6425, -1.23219, 1.62366
23.2127, 0.100334, -0.0838493
23.135, -1.26711, 0.356266
23.0811, -0.112579, 0.131018
24.7784, 1.30719, 1.68994
24.3946, 0.0171171, 1.34974
24.9298, 0.0184797, 0.844923

 control points: 
22.8604, -0.728775, 1.69273
21.843, 0.370262, 1.7232
24.1731, 0.0462849, 0.292653
25.2555, -0.25635, 0.0678441
25.9706, -0.889857, 1.43214
25.9638, -1.03326, 1.71825
25.9561, -1.1681, 0.681987

 control points: 
23.0513, -0.241657, 1.03575
23.7009, 0.384668, 1.72201
23.3748, -0.567141, 0.673715
25.2715, -0.122404, 0.108522
25.5917, -0.00779998, 0.465937
25.6595, 0.216393, 0.332588
26.3547, -0.237311, 0.593066

 control points: 
23.688, 0.0448037, 0.0774452
23.2783, 0.100105, 0.283445
24.495, -0.898778, 1.30403
24.5077, -1.37471, 0.491547
25.3585, -1.96177, 1.91908
26.2454, -1.39353, 1.08338
26.9966, -0.24842, 0.405385

 control points: 
24.4356, -0.677277, 0.470004
23.3363, 0.557029, 1.8959
23.7709, -1.14631, 2.00931
25.6156, -0.510669, 1.52865
26.924, -0.00485002, 1.44578
27.0617, -0.849127, 1.73696
26.9307, -0.776576, 0.206854

 control points: 
24.2293, -0.292917, 0.862951
25.0588, -0.92958, 0.13923
24.8309, 0.0545116, 1.38112
25.5463, -0.613308, 0.505751
26.7811, -0.64886, 1.70519
26.495, 0.272213, 0.835797
27.7735, -0.840983, 1.13713

 control points: 
24.0739, -0.0311498, 1.02737
24.8946, -1.26607, 1.48092
24.813, -0.228417, 1.76538
27.3586, -0.644473, 1.21023
27.585, 0.389731, 1.12917
26.6644, -0.773734, 0.234737
26.5012, -0.702031, 1.10853

 control points: 
24.1734, -0.60621, 2.00161
24.2368, -0.842412, 1.18111
24.9396, -0.532294, 1.48249
26.185, 0.00507439, 1.02516
26.6324, -0.109906, 0.204387
26.3991, -1.31596, 0.71759
25.8043, -1.42325, 1.79253

 control points: 
25.7388, 0.0710595, 0.549419
26.009, -0.355508, 0.153955
26.0232, 0.408938, 1.53716
28.1776, -0.142259, 0.707101
28.6476, 0.0194892, 1.66641
28.5169, -0.13481, 1.6558
27.6916, -1.27756, 1.51449

 control points: 
24.9764, -1.52972, 0.563219
25.4623, -1.50587, 0.365733
26.0777, -0.265108, 1.12505
28.0515, -0.995532, 1.20676
29.5806, -1.57205, 1.84336
29.7541, -0.204033, 1.29187
28.885, -1.34611, 0.11533

 control points: 
26.6152, 0.312659, 1.71054
26.6947, -0.525296, 0.139505
27.3227, -0.672618, 1.13096
28.2498, -1.19007, 0.579498
29.579, -0.335041, 1.73837
28.2288, -0.997509, 1.19353
29.9852, -0.922645, 0.204408

 control points: 
25.5414, -1.13921, 0.846858
26.9406, -0.55076, 0.734661
26.7067, -1.4233, 1.28826
29.2808, 0.381871, 0.811449
30.2133, -0.539534, 1.95878
28.9233, -0.429768, 1.85058
29.741, -0.66786, 0.153997

 control points: 
26.9169, -0.0954135, 0.321932
26.7883, -0.810403, 1.65611
28.573, 0.00699557, 1.02542
28.0847, 0.234961, 1.20827
29.9865, -0.612152, 0.388324
29.8549, 0.264016, 0.61048
30.1384, -1.4066, 0.197881

 control points: 
27.8185, -0.65971, 0.0847254
27.1992, -0.444709, 1.65214
28.3997, -0.79128, 0.0967729
28.3464, 0.397343, 0.996843
30.8631, -1.05784, 1.27755
30.3651, -0.192272, 0.472278
31.0851, -0.43368, 0.0285695

 control points: 
26.5354, -1.32836, 0.705872
28.5313, -0.6696, 1.41779
28.841, -0.0288354, 1.17373
29.8848, -0.0386665, 0.302001
29.8526, -0.308319, 1.65082
30.19, -0.962391, 1.9051
30.5953, -1.2734, 0.532096

 control points: 
28.4618, -0.921084, -0.00367487
28.554, -1.08193, 0.58296
29.3256, -0.339692, 0.250806
29.3921, -0.272193, 1.23036
30.2456, -1.4817, 0.0156057
31.665, -1.55746, 1.21762
30.2052, 0.405838, 0.194701

 control points: 
27.5015, -0.160237, 1.68084
28.0679, -0.80595, 1.49923
29.4473, -1.40753, 0.641801
30.3277, -1.28853, 0.00738933
30.3886, -0.610228, 1.90731
30.427, 0.246468, 1.89056
31.4243, 0.391278, 1.22503

 control points: 
27.7734, -1.18197, 0.425167
28.7112, -0.857, 0.487641
29.3463, -1.49289, 1.47403
29.7351, -0.835907, 0.922511
31.5008, 0.322832, 1.98127
32.0297, -1.20833, 0.982178
31.9625, -0.449723, 1.81529

 control points: 
28.479, -0.352767, 0.952799
30.07, -1.50576, 0.586325
28.9964, 0.19344, 0.295397
31.8598, -0.583309, 1.09701
31.5621, -1.17358, 1.42655
32.105, -0.877294, 1.80099
32.3764, -0.115709, 0.336357

 control points: 
29.5431, 0.396021, 1.38936
30.0772, -0.107471, 0.28563
29.3178, -0.417618, 0.187318
30.5005, 0.0471989, 1.34362
32.264, 0.069135, 1.86024
32.4223, 0.379487, 0.0889602
32.8806, 0.351247, 0.45316

 control points: 
28.3334, -1.01724, 0.59207
29.0134, 0.15474, 0.33885
29.9645, 0.370877, 1.56825
31.4004, 0.180337, 0.0185217
31.1978, 0.377902, 1.6591
31.7656, -1.19171, 1.18543
32.4692, -0.833461, 0.130093

 control points: 
28.9184, 0.0328804, 1.03269
30.3296, 0.254957, 1.66211
29.8482, -0.0398135, 0.121294
30.7362, -0.893942, 1.99394
31.5646, -1.3727, 0.793392
31.7826, -1.16432, 1.4302
33.4691, 0.183527, 1.0769

 control points: 
29.9927, -0.550299, 0.535322
29.1263, -0.962433, 0.0569755
31.3604, 0.304857, 1.23967
31.296, -1.50743, 0.364795
33.0681, -0.387519, 1.89228
33.6207, 0.195239, 0.345969
32.8416, -1.51378, 0.827884

 control points: 
